"Year","SampleWindow","Date","Site","WetlandID","Species","Egg","Larvae","JuveAdult","Call","Notes","Total","Month"
"2021","May","5/18/2021","ARWMA","34","Rana clamitans",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Acris gryllus",0,0,3,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Acris gryllus",0,0,2,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Hyla gratiosa",0,5,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Rana sphenocephala",0,4,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","32","Notophthalmus perstriatus",0,0,1,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Hyla gratiosa",0,5,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Pseudacris ornata",0,0,1,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Rana catesbeiana",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Rana clamitans",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Pseudacris ornata",0,0,1,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Rana catesbeiana",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","31","Rana clamitans",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","30","Acris crepitans",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Hyla femoralis",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Hyla gratiosa",0,4,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Rana sphenocephala",0,9,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Hyla femoralis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","8","Rana sphenocephala",0,11,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Hyla femoralis",0,13,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Hyla gratiosa",0,14,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Pseudacris ocularis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Rana sphenocephala",0,9,3,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Hyla femoralis",0,4,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Hyla gratiosa",0,10,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","20","Rana sphenocephala",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Hyla femoralis",0,4,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Pseudacris ocularis",0,2,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Rana sphenocephala",0,6,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Notophthalmus perstriatus",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Hyla femoralis",0,27,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Pseudacris crucifer",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Pseudacris ocularis",0,15,3,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Rana sphenocephala",0,9,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","18","Notophthalmus perstriatus",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Acris gryllus",0,0,0,"3","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Hyla cinerea",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Hyla femoralis",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Pseudacris ocularis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Rana sphenocephala",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Acris gryllus",0,0,0,"3","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Hyla cinerea",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Hyla femoralis",0,3,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","3","Rana sphenocephala",0,6,1,"0","tadpoles very dark, no distinct nose stripe",NA,5
"2021","May","5/18/2021","ARWMA","10","Acris gryllus",0,3,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Hyla cinerea",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Hyla femoralis",0,20,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Pseudacris ocularis",0,8,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Rana sphenocephala",0,11,2,"0","One tadpole very dark with no nose stripe- possible capito.",NA,5
"2021","May","5/18/2021","ARWMA","10","Acris gryllus",0,2,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Hyla cinerea",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Hyla femoralis",0,21,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","10","Rana sphenocephala",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Acris gryllus",0,42,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Hyla femoralis",0,2,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Pseudacris ocularis",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Rana sphenocephala",0,4,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Acris gryllus",0,9,2,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Pseudacris ocularis",0,2,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","29","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Acris gryllus",0,0,0,"3","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Hyla femoralis",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Hyla femoralis",0,4,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","15","Rana sphenocephala",0,3,2,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","23","Rana sphenocephala",0,16,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","23","Hyla femoralis",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","23","Rana sphenocephala",0,9,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Acris gryllus",0,1,1,"1","na",NA,5
"2021","May","5/17/2021","TWMA","4","Hyla femoralis",0,1,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Hyla gratiosa",0,16,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Rana sphenocephala",0,6,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Acris gryllus",0,2,11,"1","na",NA,5
"2021","May","5/17/2021","TWMA","4","Hyla cinerea",0,4,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/17/2021","TWMA","4","Rana sphenocephala",0,2,0,"0","na",NA,5
"2021","November","11/16/2021","ARWMA","10","Acris gryllus",0,0,1,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","10","Acris gryllus",0,0,5,"1","na",NA,11
"2021","November","11/16/2021","ARWMA","10","Rana sphenocephala",0,4,0,"5","na",NA,11
"2021","November","11/16/2021","ARWMA","20","Acris gryllus",0,0,1,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","8","Rana catesbeiana",0,1,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","8","Rana sphenocephala",0,4,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","42","Rana sphenocephala",0,11,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","42","Rana sphenocephala",0,19,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","43","Acris gryllus",0,0,1,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","43","Acris gryllus",0,0,4,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","34","Rana sphenocephala",0,2,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","34","Acris gryllus",0,0,1,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","34","Rana sphenocephala",0,4,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","30","Rana sphenocephala",0,33,0,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","30","Acris gryllus",0,0,1,"0","na",NA,11
"2021","November","11/16/2021","ARWMA","30","Rana sphenocephala",0,34,0,"0","na",NA,11
"2022","April","4/13/2022","TWMA","8","Acris gryllus",0,0,11,"1","na",NA,4
"2022","April","4/13/2022","TWMA","8","Rana sphenocephala",0,120,0,"0","na",NA,4
"2022","April","4/13/2022","TWMA","6","Acris gryllus",0,0,21,"1","na",NA,4
"2022","April","4/13/2022","TWMA","6","Rana sphenocephala",1,50,0,"0","na",NA,4
"2022","April","4/13/2022","TWMA","4","Anaxyrus quercicus",0,1,0,"0","na",NA,4
"2022","April","4/13/2022","TWMA","4","Acris gryllus",0,0,17,"1","na",NA,4
"2022","April","4/13/2022","TWMA","4","Rana sphenocephala",1,22,0,"0","na",NA,4
"2022","April","4/13/2022","TWMA","10","Acris gryllus",0,0,10,"1","na",NA,4
"2022","April","4/13/2022","TWMA","10","Pseudacris ocularis",0,6,6,"1","na",NA,4
"2022","April","4/13/2022","TWMA","10","Rana clamitans",0,9,0,"0","na",NA,4
"2022","January","1/9/2022","TWMA","10","Rana sphenocephala",0,3,0,"0","na",NA,1
"2022","January","1/9/2022","TWMA","10","Rana sphenocephala",0,3,0,"0","na",NA,1
"2022","January","1/9/2022","TWMA","4","Rana sphenocephala",0,1,0,"0","na",NA,1
"2022","January","1/9/2022","TWMA","9","Rana sphenocephala",0,1,0,"0","na",NA,1
"2022","January","1/9/2022","TWMA","8","Rana sphenocephala",0,2,0,"0","na",NA,1
"2022","January","1/9/2022","TWMA","6","Rana sphenocephala",0,1,0,"0","na",NA,1
"2022","July","7/12/2022","TWMA","3","Rana sphenocephala",0,4,0,"0","na",NA,7
"2022","June","6/2/2022","ARWMA","42","Acris gryllus",0,0,2,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Hyla femoralis",0,8,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Pseudacris ocularis",0,1,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Rana sphenocephala",0,1,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Acris gryllus",0,0,2,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Hyla femoralis",0,7,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","42","Rana sphenocephala",0,3,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","41","Acris gryllus",0,0,2,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","41","Rana sphenocephala",0,8,6,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","41","Acris gryllus",0,0,1,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","41","Hyla femoralis",0,1,0,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","41","Rana sphenocephala",0,33,1,"0","na",NA,6
"2022","June","6/2/2022","ARWMA","3","Acris gryllus",0,0,0,"2","na",NA,6
"2022","June","6/2/2022","ARWMA","15","Acris gryllus",0,0,15,"1","na",NA,6
"2022","June","6/2/2022","ARWMA","15","Acris gryllus",0,0,0,"1","na",NA,6
"2022","March","3/19/2022","TWMA","10","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2022","March","3/19/2022","TWMA","10","Rana grylio",0,1,0,"0","na",NA,3
"2022","March","3/19/2022","TWMA","10","Rana sphenocephala",0,6,0,"0","na",NA,3
"2022","March","3/19/2022","TWMA","8","Acris gryllus",0,0,9,"0","na",NA,3
"2022","March","3/19/2022","TWMA","8","Rana sphenocephala",0,1,0,"0","na",NA,3
"2022","March","3/19/2022","TWMA","4","Acris gryllus",0,0,5,"0","na",NA,3
"2022","March","3/19/2022","TWMA","4","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2022","May","5/3/2022","TWMA","10","Hyla femoralis",0,0,0,"1","na",NA,5
"2022","May","5/3/2022","TWMA","10","Pseudacris ocularis",0,0,0,"1","na",NA,5
"2022","May","5/3/2022","TWMA","10","Rana clamitans",0,9,0,"1","na",NA,5
"2022","May","5/3/2022","TWMA","10","Rana grylio",0,0,0,"1","na",NA,5
"2022","May","5/3/2022","TWMA","10","Pseudacris ocularis",0,0,0,"1","na",NA,5
"2022","May","5/3/2022","TWMA","10","Rana clamitans",0,4,0,"0","na",NA,5
"2022","May","5/3/2022","TWMA","10","Rana grylio",0,0,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","20","Acris gryllus",0,0,0,"2","na",NA,5
"2022","May","5/4/2022","ARWMA","20","Rana sphenocephala",0,1,1,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","8","Rana catesbeiana",0,8,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","8","Rana catesbeiana",0,41,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","8","Rana sphenocephala",0,36,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","8","Rana sphenocephala",0,8,1,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","8","Rana catesbeiana",0,3,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","34","Rana catesbeiana",0,10,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","34","Rana sphenocephala",0,19,5,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","34","Rana catesbeiana",0,7,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","34","Rana sphenocephala",0,12,11,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Hyla femoralis",0,0,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Pseudacris nigrita",0,20,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Pseudacris ocularis",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Rana sphenocephala",0,17,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Acris gryllus",0,0,3,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Hyla femoralis",0,0,0,"2","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Pseudacris nigrita",0,9,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","41","Rana sphenocephala",0,27,8,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","39","Acris gryllus",0,0,20,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","39","Rana sphenocephala",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","39","Acris gryllus",0,0,0,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","3","Acris gryllus",0,0,1,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","3","Hyla gratiosa",0,0,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","10","Acris gryllus",0,0,2,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","10","Rana sphenocephala",0,2,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","10","Rana sphenocephala",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Acris gryllus",0,0,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Hyla femoralis",0,0,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Pseudacris crucifer",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Rana sphenocephala",0,10,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Anaxyrus terrestris",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Hyla femoralis",0,1,0,"1","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Rana clamitans",0,0,1,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","42","Rana sphenocephala",0,13,1,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Acris gryllus",0,0,10,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Hyla femoralis",0,0,0,"2","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Hyla gratiosa",0,3,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Rana catesbeiana",0,8,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Rana sphenocephala",0,28,5,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Acris gryllus",0,0,10,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Hyla femoralis",0,0,0,"2","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Hyla gratiosa",0,1,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Rana catesbeiana",0,56,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","43","Rana sphenocephala",0,100,22,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","15","Acris gryllus",0,0,17,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","15","Acris gryllus",0,0,16,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Acris gryllus",0,0,4,"2","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Acris gryllus",0,0,6,"3","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Rana sphenocephala",0,7,1,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Rana sphenocephala",0,6,0,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Acris gryllus",0,0,6,"0","na",NA,5
"2022","May","5/4/2022","ARWMA","23","Rana sphenocephala",0,0,3,"0","na",NA,5
"2023","April","4/14/2023","ARWMA","42","Acris crepitans",0,0,0,"2","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Hyla femoralis",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Rana sphenocephala",0,6,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Acris crepitans",0,0,4,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Hyla cinerea",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Hyla gratiosa",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","42","Rana sphenocephala",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Pseudacris nigrita",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Rana sphenocephala",0,47,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Pseudacris nigrita",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Rana sphenocephala",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Pseudacris nigrita",0,3,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Rana sphenocephala",0,6,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Ambystoma tigrinum",0,1,0,"0","larvae was small and litle beat up, missing part of gills and tail tip)",NA,4
"2023","April","4/14/2023","ARWMA","41","Acris crepitans",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","41","Rana sphenocephala",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Anaxyrus terrestris",0,0,1,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Hyla femoralis",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Pseudacris ornata",0,15,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Hyla femoralis",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Pseudacris ornata",0,64,4,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Pseudacris ornata",0,7,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Hyla gratiosa",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Rana sphenocephala",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","30","Pseudacris ornata",0,23,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","39","Rana sphenocephala",0,200,0,"0","greater that 200 larvae",NA,4
"2023","April","4/14/2023","ARWMA","39","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","39","Pseudacris feriarum",0,3,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","39","Pseudacris ocularis",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris feriarum",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris ornata",0,15,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Rana sphenocephala",0,51,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris ornata",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Rana sphenocephala",0,40,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris ocularis",0,0,2,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Rana sphenocephala",0,20,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Eurycea quadridigitata",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris ocularis",0,0,5,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Pseudacris ornata",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Rana sphenocephala",0,15,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","3","Eurycea quadridigitata",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris nigrita",0,95,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris ornata",0,31,0,"0","saw a metamorph",NA,4
"2023","April","4/14/2023","ARWMA","31","Rana sphenocephala",0,3,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris nigrita",0,19,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris ornata",0,13,0,"0","metamorphs",NA,4
"2023","April","4/14/2023","ARWMA","31","Rana sphenocephala",0,10,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris nigrita",0,28,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris ornata",0,34,0,"0","metamorphs",NA,4
"2023","April","4/14/2023","ARWMA","31","Rana sphenocephala",0,29,0,"0","metamorphs",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris nigrita",0,32,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Pseudacris ornata",0,13,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Rana sphenocephala",0,22,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","31","Acris gryllus",0,0,0,"3","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Acris gryllus",0,0,3,"2","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Rana sphenocephala",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Eurycea quadridigitata",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Eurycea quadridigitata",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Pseudacris ocularis",0,26,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Rana sphenocephala",0,20,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Acris gryllus",0,0,1,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Pseudacris ocularis",0,10,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Rana sphenocephala",0,10,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Pseudacris ocularis",0,20,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Rana sphenocephala",0,5,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Pseudacris ocularis",0,26,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","29","Rana sphenocephala",0,23,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Acris gryllus",0,0,0,"2","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Pseudacris crucifer",0,4,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Pseudacris ornata",0,5,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Rana sphenocephala",0,21,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Acris gryllus",0,0,2,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Rana sphenocephala",0,3,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Eurycea quadridigitata",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Rana sphenocephala",0,2,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","18","Eurycea quadridigitata",0,3,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Pseudacris ornata",0,15,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Rana sphenocephala",0,6,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Acris gryllus",0,0,0,"2","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Rana sphenocephala",0,24,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Acris crepitans",0,0,1,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Pseudacris feriarum",0,0,1,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Pseudacris ornata",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","15","Rana sphenocephala",0,23,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,4
"2023","April","4/14/2023","ARWMA","23","Rana sphenocephala",0,1,0,"0","na",NA,4
"2023","April","4/14/2023","ARWMA","23","Pseudacris ocularis",0,3,0,"0","na",NA,4
